::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857804072 HTTP/1.1 200 65 - 243.417 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857804325 HTTP/1.1 200 48 - 1.113 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857805072 HTTP/1.1 200 65 - 204.650 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857805285 HTTP/1.1 200 48 - 1.114 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857806073 HTTP/1.1 200 65 - 225.825 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857806312 HTTP/1.1 200 48 - 1.512 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857807072 HTTP/1.1 200 65 - 207.630 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857807287 HTTP/1.1 200 48 - 0.925 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857808074 HTTP/1.1 200 65 - 115.968 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857808200 HTTP/1.1 200 48 - 1.102 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857809073 HTTP/1.1 200 65 - 233.814 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857809317 HTTP/1.1 200 48 - 1.019 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857810074 HTTP/1.1 200 65 - 207.032 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857810293 HTTP/1.1 200 48 - 1.545 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857811073 HTTP/1.1 200 65 - 458.372 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857811547 HTTP/1.1 200 48 - 1.490 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857812073 HTTP/1.1 200 65 - 296.948 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857812382 HTTP/1.1 200 48 - 2.024 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857813074 HTTP/1.1 200 1469 - 866.309 ms
::1 - GET /api/adminCenter/getUserCorpAuthMulti?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857813980 HTTP/1.1 200 764 - 132.501 ms
::1 - GET /api/adminCenter/logout?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857821934 HTTP/1.1 200 42 - 520.752 ms
::1 - GET /api/adminUser/getTmpQrcode?platformType=3&qrcodeType=TMPQRCODE_LOGIN_SESSIONID&expireSeconds=6000&appAccountId=0&sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857822483 HTTP/1.1 200 265 - 902.873 ms
::1 - GET /api/adminUser/getSession?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857823485 HTTP/1.1 200 65 - 80.175 ms
::1 - GET /getSessionId?sessionId=eknwMCafJojWwr6xUaQQ-DlidrTEXDHB&timestamp=1534857823589 HTTP/1.1 200 48 - 0.602 ms
